10,1,0,0,-0.04687807,-0.029031005,6.539891e-05,0.00087931514,-0.08420163,0.00039264662
10,0,1,0,-0.09315856,-0.034131642,-0.042152,0.001074902,0.00053677236,0.00085496757
10,0,0,1,-0.13596839,-0.036441803,-0.08503443,0.00094658043,-0.063694835,4.5435896e-05
11,1,0,0,-0.04676822,-0.02895387,6.557524e-05,0.00088355655,-0.08399857,0.00039741106
11,0,1,0,-0.09294665,-0.03405262,-0.042050086,0.001079367,0.00053852337,0.00085942826
11,0,0,1,-0.13565548,-0.0363568,-0.08483499,0.00095079636,-0.06355,5.010279e-05
12,1,0,0,-0.046658304,-0.028876696,6.5751614e-05,0.00088779937,-0.08379539,0.00040217736
12,0,1,0,-0.092734605,-0.03397355,-0.041948114,0.0010838333,0.0005402749,0.0008638906
12,0,0,1,-0.13534237,-0.036271743,-0.08463544,0.0009550137,-0.06340508,5.4771528e-05
13,1,0,0,-0.04654833,-0.028799478,6.5928034e-05,0.0008920435,-0.083592094,0.0004069456
13,0,1,0,-0.09252244,-0.03389443,-0.04184608,0.001088301,0.00054202694,0.00086835434
13,0,0,1,-0.13502909,-0.036186635,-0.08443576,0.00095923245,-0.06326008,5.944212e-05
14,1,0,0,-0.046438295,-0.028722221,6.6104505e-05,0.00089628896,-0.083388686,0.00041171568
14,0,1,0,-0.092310145,-0.03381526,-0.04174399,0.00109277,0.0005437795,0.00087281974
14,0,0,1,-0.13471565,-0.03610148,-0.08423597,0.0009634526,-0.063114986,6.411457e-05
15,1,0,0,-0.046328202,-0.028644923,6.628102e-05,0.0009005357,-0.08318516,0.00041648763
15,0,1,0,-0.09209773,-0.033736046,-0.041641843,0.0010972405,0.0005455327,0.00087728666
15,0,0,1,-0.134402,-0.03601627,-0.08403607,0.0009676742,-0.06296981,6.878886e-05
16,1,0,0,-0.046218045,-0.028567582,6.6457585e-05,0.00090478384,-0.08298151,0.0004212615
16,0,1,0,-0.09188519,-0.033656783,-0.041539636,0.0011017122,0.0005472863,0.00088175514
16,0,0,1,-0.1340882,-0.035931014,-0.08383605,0.00097189716,-0.062824555,7.346501e-05
17,1,0,0,-0.04610783,-0.0284902,6.66342e-05,0.0009090333,-0.08277775,0.00042603724
17,0,1,0,-0.09167252,-0.033577472,-0.041437373,0.0011061854,0.00054904044,0.0008862252
17,0,0,1,-0.1337742,-0.0358457,-0.08363591,0.0009761216,-0.06267921,7.8143006e-05
18,1,0,0,-0.045997556,-0.02841278,6.681086e-05,0.0009132841,-0.08257388,0.00043081486
18,0,1,0,-0.09145972,-0.033498112,-0.04133505,0.0011106599,0.0005507951,0.00089069677
18,0,0,1,-0.13346004,-0.03576034,-0.08343566,0.0009803474,-0.06253378,8.282285e-05
19,1,0,0,-0.045887217,-0.028335316,6.698757e-05,0.0009175362,-0.08236989,0.00043559435
19,0,1,0,-0.0912468,-0.033418704,-0.041232668,0.0011151357,0.0005525503,0.0008951699
19,0,0,1,-0.13314569,-0.03567493,-0.08323529,0.0009845746,-0.062388264,8.7504544e-05
20,1,0,0,-0.04577682,-0.028257811,6.7164336e-05,0.0009217896,-0.082165785,0.00044037576
20,0,1,0,-0.09103376,-0.033339247,-0.041130226,0.001119613,0.000554306,0.0008996446
20,0,0,1,-0.13283116,-0.035589464,-0.083034806,0.0009888031,-0.06224266,9.21881e-05
21,1,0,0,-0.045666367,-0.028180266,6.734114e-05,0.0009260444,-0.08196156,0.00044515904
21,0,1,0,-0.09082058,-0.033259742,-0.04102773,0.0011240916,0.00055606227,0.00090412085
21,0,0,1,-0.13251646,-0.03550395,-0.08283421,0.0009930332,-0.062096976,9.6873504e-05
22,1,0,0,-0.04555585,-0.02810268,6.7518e-05,0.0009303005,-0.08175722,0.0004499442
22,0,1,0,-0.090607285,-0.033180192,-0.04092517,0.0011285715,0.00055781903,0.00090859865
22,0,0,1,-0.13220157,-0.035418388,-0.08263349,0.0009972646,-0.061951205,0.00010156076
23,1,0,0,-0.04544527,-0.028025052,6.76949e-05,0.00093455793,-0.081552766,0.00045473123
23,0,1,0,-0.09039386,-0.03310059,-0.040822558,0.0011330529,0.0005595764,0.000913078
23,0,0,1,-0.13188651,-0.03533277,-0.08243266,0.0010014975,-0.06180535,0.00010624986
24,1,0,0,-0.045334633,-0.027947383,6.787185e-05,0.0009388167,-0.081348196,0.00045952018
24,0,1,0,-0.090180315,-0.033020943,-0.040719885,0.0011375356,0.0005613342,0.0009175589
24,0,0,1,-0.13157126,-0.035247102,-0.08223171,0.0010057316,-0.061659407,0.000110940826
25,1,0,0,-0.045223933,-0.027869672,6.804885e-05,0.0009430768,-0.081143506,0.000464311
25,0,1,0,-0.08996664,-0.032941245,-0.040617153,0.0011420195,0.00056309253,0.00092204136
25,0,0,1,-0.13125584,-0.035161383,-0.08203064,0.0010099674,-0.06151338,0.00011563364
26,1,0,0,-0.045113176,-0.027791921,6.82259e-05,0.00094733824,-0.0809387,0.0004691037
26,0,1,0,-0.08975284,-0.0328615,-0.040514365,0.001146505,0.0005648514,0.0009265254
26,0,0,1,-0.13094024,-0.035075616,-0.08182946,0.0010142045,-0.061367266,0.000120328295
27,1,0,0,-0.045002356,-0.02771413,6.8402995e-05,0.00095160096,-0.080733776,0.00047389825
27,0,1,0,-0.08953891,-0.03278171,-0.040411513,0.0011509918,0.0005666108,0.000931011
27,0,0,1,-0.13062446,-0.034989797,-0.08162816,0.0010184429,-0.06122107,0.0001250248
28,1,0,0,-0.044891477,-0.027636295,6.858014e-05,0.0009558651,-0.08052874,0.0004786947
28,0,1,0,-0.08932486,-0.03270187,-0.04030861,0.0011554799,0.0005683707,0.0009354981
28,0,0,1,-0.13030851,-0.034903925,-0.08142674,0.0010226828,-0.061074786,0.00012972316
29,1,0,0,-0.044780537,-0.027558422,6.8757334e-05,0.0009601305,-0.08032359,0.00048349303
29,0,1,0,-0.08911068,-0.03262198,-0.040205643,0.0011599694,0.0005701311,0.0009399867
29,0,0,1,-0.12999237,-0.034818005,-0.08122522,0.001026924,-0.06092842,0.00013442336
30,1,0,0,-0.044669535,-0.027480505,6.8934576e-05,0.0009643972,-0.08011832,0.00048829324
30,0,1,0,-0.08889638,-0.032542042,-0.04010262,0.0011644603,0.00057189213,0.000944477
30,0,0,1,-0.12967606,-0.03473203,-0.08102357,0.0010311668,-0.060781967,0.00013912543
31,1,0,0,-0.044558477,-0.027402548,6.911186e-05,0.0009686653,-0.07991294,0.0004930954
31,0,1,0,-0.08868195,-0.032462057,-0.039999537,0.0011689526,0.0005736536,0.00094896875
31,0,0,1,-0.12935956,-0.03464601,-0.080821805,0.0010354108,-0.06063543,0.00014382935
32,1,0,0,-0.044447355,-0.02732455,6.92892e-05,0.0009729347,-0.079707436,0.00049789937
32,0,1,0,-0.0884674,-0.032382023,-0.0398964,0.0011734462,0.0005754156,0.0009534621
32,0,0,1,-0.12904288,-0.03455993,-0.080619924,0.0010396563,-0.060488805,0.00014853512
33,1,0,0,-0.044336174,-0.02724651,6.946659e-05,0.0009772055,-0.07950182,0.0005027052
33,0,1,0,-0.088252716,-0.032301944,-0.0397932,0.0011779411,0.00057717814,0.000957957
33,0,0,1,-0.12872604,-0.034473807,-0.08041793,0.0010439033,-0.060342096,0.00015324274
34,1,0,0,-0.044224933,-0.02716843,6.964402e-05,0.0009814776,-0.07929609,0.000507513
34,0,1,0,-0.08803791,-0.032221813,-0.039689943,0.0011824374,0.0005789412,0.0009624534
34,0,0,1,-0.128409,-0.03438763,-0.08021581,0.0010481516,-0.060195304,0.00015795222
35,1,0,0,-0.04411363,-0.02709031,6.98215e-05,0.0009857509,-0.07909024,0.00051232264
35,0,1,0,-0.087822974,-0.032141637,-0.03958663,0.0011869351,0.0005807048,0.0009669514
35,0,0,1,-0.1280918,-0.034301404,-0.08001359,0.0010524013,-0.060048424,0.00016266355
36,1,0,0,-0.04400227,-0.027012147,6.999903e-05,0.0009900257,-0.078884274,0.0005171342
36,0,1,0,-0.08760792,-0.032061413,-0.039483257,0.0011914342,0.00058246887,0.00097145094
36,0,0,1,-0.1277744,-0.034215122,-0.079811245,0.0010566524,-0.05990146,0.00016737671
37,1,0,0,-0.043890845,-0.026933942,7.017661e-05,0.0009943018,-0.07867819,0.00052194763
37,0,1,0,-0.08739273,-0.031981137,-0.039379824,0.0011959346,0.0005842335,0.0009759521
37,0,0,1,-0.12745684,-0.034128793,-0.07960878,0.001060905,-0.05975441,0.00017209175
38,1,0,0,-0.043779362,-0.026855698,7.035423e-05,0.0009985791,-0.078471996,0.0005267629
38,0,1,0,-0.087177426,-0.031900816,-0.039276335,0.0012004364,0.00058599864,0.0009804547
38,0,0,1,-0.12713909,-0.034042414,-0.07940621,0.001065159,-0.059607275,0.00017680861
39,1,0,0,-0.04366782,-0.02677741,7.053191e-05,0.0010028578,-0.07826568,0.00053158007
39,0,1,0,-0.08696199,-0.031820446,-0.039172787,0.0012049396,0.0005877643,0.000984959
39,0,0,1,-0.12682116,-0.033955984,-0.079203516,0.0010694143,-0.059460055,0.00018152734
40,1,0,0,-0.043556213,-0.026699085,7.070963e-05,0.0010071378,-0.07805925,0.00053639914
40,0,1,0,-0.08674643,-0.03174003,-0.039069183,0.0012094441,0.00058953057,0.0009894647
40,0,0,1,-0.12650307,-0.0338695,-0.079000704,0.001073671,-0.05931275,0.00018624791
41,1,0,0,-0.04344455,-0.026620716,7.08874e-05,0.0010114192,-0.0778527,0.00054122007
41,0,1,0,-0.086530745,-0.031659562,-0.038965516,0.00121395,0.0005912973,0.000993972
41,0,0,1,-0.12618478,-0.033782966,-0.07879778,0.0010779293,-0.05916536,0.00019097036
42,1,0,0,-0.043332826,-0.026542306,7.106522e-05,0.001015702,-0.07764604,0.0005460429
42,0,1,0,-0.08631493,-0.031579047,-0.038861793,0.0012184572,0.0005930645,0.0009984808
42,0,0,1,-0.12586632,-0.033696383,-0.07859474,0.0010821889,-0.059017885,0.00019569464
43,1,0,0,-0.04322104,-0.026463855,7.1243085e-05,0.001019986,-0.07743926,0.00055086764
43,0,1,0,-0.086099,-0.031498488,-0.038758013,0.0012229659,0.0005948323,0.0010029912
43,0,0,1,-0.12554768,-0.033609748,-0.07839158,0.0010864498,-0.058870323,0.00020042078
44,1,0,0,-0.043109197,-0.026385365,7.1421004e-05,0.0010242714,-0.07723237,0.0005556942
44,0,1,0,-0.08588293,-0.031417876,-0.03865417,0.0012274758,0.0005966006,0.0010075032
44,0,0,1,-0.12522887,-0.03352306,-0.07818831,0.0010907123,-0.05872268,0.00020514875
45,1,0,0,-0.04299729,-0.026306832,7.1598966e-05,0.0010285581,-0.07702536,0.0005605227
